DrugBankID,Name,Source,Source_link,Groups,Therap_Class,Indication(s),DP,z_DP,z_DP_pVal,FR,z_FR,z_FR_pVal,Functional_Proximity,z_FP,z_FP_pVal
DB08092,3-fluoro-N-1H-indol-5-yl-5-morpholin-4-ylbenzamide,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.24619346345987,0.106346689109849,54.2571009135966,0.035231468204244,0.48594758490108,0.316,0.35649015042499,0.360736763533435
DB08093,3-(1-NAPHTHYLMETHOXY)PYRIDIN-2-AMINE,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.28116173454703,0.100068431780518,54.2571009135966,0.060310287638711,0.475954254255845,0.316,0.35649015042499,0.360736763533435
DB08095,"3-(2-CHLOROPHENYL)-1-(2-{[(1S)-2-HYDROXY-1,2-DIMETHYLPROPYL]AMINO}PYRIMIDIN-4-YL)-1-(4-METHOXYPHENYL)UREA",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.24677835919858,0.106239388802069,54.2571009135966,0.06602283371298,0.473679823219939,0.316,0.35649015042499,0.360736763533435
DB08096,"8-(2-CHLOROPHENYLAMINO)-2-(2,6-DIFLUOROPHENYLAMINO)-9-ETHYL-9H-PURINE-1,7-DIIUM",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.27222819763226,0.10164602582674,54.2571009135966,0.04965849719101,0.480197265036582,0.316,0.35649015042499,0.360736763533435
DB08097,"2-(2,6-DIFLUOROPHENOXY)-N-(2-FLUOROPHENYL)-9-ISOPROPYL-9H-PURIN-8-AMINE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.2236083235423,0.110550009070424,54.2571009135966,0.069714507506507,0.47221044727835,0.316,0.35649015042499,0.360736763533435
DB08242,"N,4-dimethyl-3-[(1-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-yl)amino]benzamide",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.28075471169106,0.100139917937877,54.2571009135966,0.052010195385251,0.479260284833924,0.316,0.35649015042499,0.360736763533435
DB08349,"N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1H-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.22873891952156,0.109584854513941,54.2571009135966,0.102044372417186,0.459360727395859,0.316,0.35649015042499,0.360736763533435
DB08351,N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.24446549559357,0.106664145397556,54.2571009135966,0.039163219183181,0.484380128982897,0.316,0.35649015042499,0.360736763533435
DB08352,"6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-N-(1-methylethyl)-1,3-benzothiazol-2-amine",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.28122496966207,0.100057329028261,54.2571009135966,0.042666151877832,0.482983830937623,0.316,0.35649015042499,0.360736763533435
DB08395,2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.27848770543519,0.100538758520451,54.2571009135966,0.010328235681621,0.495879703358472,0.316,0.35649015042499,0.360736763533435
DB08423,[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.30947039889469,0.09518752918417,54.2571009135966,0.025475635122416,0.489837791267245,0.316,0.35649015042499,0.360736763533435
DB08424,"[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.24343900316158,0.106853052572254,54.2571009135966,0.0258403154389,0.489692352752247,0.316,0.35649015042499,0.360736763533435
DB08522,4-(4-FLUOROPHENYL)-1-CYCLOROPROPYLMETHYL-5-(4-PYRIDYL)-IMIDAZOLE,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.2553158347829,0.104682064545105,54.2571009135966,0.040120222760519,0.483998639674487,0.316,0.35649015042499,0.360736763533435
DB08730,3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.09452736318408,-1.27063223329865,0.101929757099128,54.2571009135966,0.009758396448602,0.496107024853435,0.316,0.35649015042499,0.360736763533435
DB00163,Vitamin E,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,nutraceutical,vet_approved",Food,"
Cardiovascular disease
",1.96766169154229,1.17176894794333,0.120644916404953,410.416291169287,-0.201414585098767,0.420187205819722,0.362,1.13595783884668,0.127987104928422
DB02506,"2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,1.93781094527363,-1.51482618145273,0.064908214163753,263.679957596236,2.88498731772128,0.001957147149759,0.416,2.05098512525475,0.020134197666137
DB06905,"(2S,3S,4E,6E,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.00497512437811,-1.1863860337465,0.117734942304553,156.992854160249,2.37038774828834,0.00888471940735,0.386,1.54263663280582,0.061459482288079
DB14001,alpha-Tocopherol succinate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,nutraceutical,vet_approved",Food,,2,3.24761259722265,0.000581888034472,625.336831480036,-0.775068770996038,0.219149511850033,0.321,0.441214899166478,0.329528713971876
DB14002,D-alpha-Tocopherol acetate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,nutraceutical,vet_approved",Vitamins,,2.03482587064677,0.946944143481254,0.171833621135599,240.293384970314,-1.76627610084407,0.0386747695472,0.342,0.797058843880728,0.212708428601618
DB01863,"Inositol 1,3,4,5-Tetrakisphosphate",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Alcohols,,1.90298507462687,-0.753382973277153,0.225609905726946,369.450663458257,2.26966151377388,0.011614064110586,0.291,-0.067133593282451,0.526762324680933
DB05971,Archexin,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,,,1.9726368159204,-1.45776907736498,0.072452102186117,62.1212929627996,1.88906111301718,0.029441820166008,0.358,1.06817803985349,0.142720104317195
DB06486,Enzastaurin,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Anticancer Agents,"
Central nervous system disease
Diffuse large B-cell lymphoma
Glioblastoma multiforme
Non-hodgkin lymphoma
",1.81840796019901,-1.13062978754604,0.129105472315031,442.939612791229,3.38450083827802,0.000356539006055,0.387,1.55958158255412,0.059429395805685
DB01992,Coenzyme A,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"investigational,nutraceutical",Purines,,1.98009950248756,-0.695919013721687,0.243239774576235,370.201664337351,3.93083767996484,4.23252050905908E-05,0.261,-0.575482085731379,0.717517348584306
DB00180,Flunisolide,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Antiasthmatic Agents,"
Allergic rhinitis
",2.06965174129353,-1.1383361199165,0.127490078512383,55.5924132637691,1.42689899183552,0.076804505746837,0.27,-0.4229775379967,0.663844175268681
DB00223,Diflorasone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Antiinflammatory Agents,"
Rosacea
",2.06965174129353,-1.16815852994189,0.121371412368076,55.5924132637691,1.40986640568919,0.079289566975303,0.27,-0.4229775379967,0.663844175268681
DB00240,Alclometasone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Antiinflammatory Agents,"
Inflammation
",2.06965174129353,-1.18609567545328,0.117792259085377,55.5924132637691,1.43484286367224,0.075665940165558,0.27,-0.4229775379967,0.663844175268681
DB00253,Medrysone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,"Corticosteroids, plain","
Eye inflammation
",2.06965174129353,-1.18843905956304,0.117330237771521,55.5924132637691,1.40883586705123,0.079441853395584,0.27,-0.4229775379967,0.663844175268681
DB00288,Amcinonide,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Antiinflammatory Agents,"
Inflammation
",2.04228855721393,-1.12421938762529,0.130459983296252,106.122829730638,1.79354443272967,0.036442956279687,0.261,-0.575482085731379,0.717517348584306
DB00324,Fluorometholone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Antiallergic Agents,"
Chronic obstructive pulmonary disease
",2.06965174129353,-1.14445496982754,0.126217501230344,55.5924132637691,1.45181428378545,0.073276625581757,0.27,-0.4229775379967,0.663844175268681
DB00351,Megestrol acetate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational,vet_approved","Progestogens and estrogens, sequential preparations",,2.06965174129353,-1.00115842221066,0.158375112025148,100.954577255236,1.45243472973614,0.073190382728835,0.236,-0.999105829438819,0.841128286237267
DB00394,Beclomethasone dipropionate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational","Corticosteroids, potent, combinations with antibiotics",,2.06965174129353,-1.11403200391066,0.132632728547925,55.5924132637691,1.41304566644721,0.078821148630158,0.27,-0.4229775379967,0.663844175268681
DB00443,Betamethasone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,vet_approved",Antiinflammatory Agents,"
Inflammation
",2.06965174129353,-1.20528007734651,0.114047598976872,55.5924132637691,1.35816212093554,0.08720612354285,0.27,-0.4229775379967,0.663844175268681
DB00547,Desoximetasone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Antiinflammatory Agents,"
Inflammation
",2.06965174129353,-1.19608249287567,0.115832184416087,55.5924132637691,1.4134608778868,0.07876012830843,0.27,-0.4229775379967,0.663844175268681
DB00588,Fluticasone propionate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Adrenals,,2.05223880597015,-0.083292729729648,0.466809390521692,190.941323077803,1.69082779153543,0.045434848806443,0.22,-1.27022502541158,0.897997757088304
DB00591,Fluocinolone acetonide,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational,vet_approved",Corticosteroids and antiinfectives in combination,,1.99502487562189,-0.456914979505289,0.323866078374738,292.313931717716,3.55222792242881,0.000190991914647,0.308,0.220930552438609,0.412573253875668
DB00596,Ulobetasol,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,"Corticosteroids, potent (group III)",,2.06965174129353,-1.17542854863935,0.119911653734649,55.5924132637691,1.41995780471207,0.077809982830938,0.27,-0.4229775379967,0.663844175268681
DB00620,Triamcinolone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,vet_approved",Antiinflammatory Agents,"
Allergic rhinitis
",2.06965174129353,-1.16211105852526,0.122595178019211,55.5924132637691,1.35338818475276,0.087965825024862,0.27,-0.4229775379967,0.663844175268681
DB00663,Flumethasone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,vet_approved","Corticosteroids, moderately potent (group II)",,2.06965174129353,-1.18247985661506,0.118507676772481,55.5924132637691,1.3999746995503,0.080760447473075,0.27,-0.4229775379967,0.663844175268681
DB00687,Fludrocortisone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Antiinflammatory Agents,"
Cerebral salt-wasting syndrome
",2.06965174129353,-1.26129676530919,0.103600973102176,96.6033523727243,1.37882419221441,0.083974482904535,0.189,-1.79551846760881,0.963714433460939
DB00717,Norethisterone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,"Progestogens and estrogens, fixed combinations",,1.98507462686567,-1.23804098012109,0.10785043305043,159.849809703434,2.14124122374856,0.016127295121612,0.182,-1.91413311584689,0.972198425437427
DB00764,Mometasone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,vet_approved",Antiinflammatory Agents,"
Skin allergy
",2.06965174129353,-1.1186761168348,0.131639168846023,100.954577255236,1.35596006294262,0.087555937648483,0.236,-0.999105829438819,0.841128286237267
DB00769,Hydrocortamate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Antiinflammatory Agents,"
Inflammation
",2.06965174129353,-1.14375161146302,0.12636333126974,55.5924132637691,1.46895194859313,0.070922911439209,0.27,-0.4229775379967,0.663844175268681
DB00834,Mifepristone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Progesterone receptor modulators,"
Cushing disease
",2.05223880597015,-0.243805783419275,0.403690620477003,180.475959695859,0.850268892553611,0.197587803599204,0.289,-0.101023492779046,0.540234094481645
DB00838,Clocortolone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,"Corticosteroids, moderately potent (group II)","
Rosacea
",2.06965174129353,-1.10004219903147,0.135656868008877,55.5924132637691,1.40245677546663,0.080389444715783,0.27,-0.4229775379967,0.663844175268681
DB00846,Flurandrenolide,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Antiinflammatory Agents,"
Inflammation
",2.06965174129353,-1.20255365580048,0.114574545429005,55.5924132637691,1.44008135222533,0.074922192125417,0.27,-0.4229775379967,0.663844175268681
DB00860,Prednisolone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,vet_approved",Anticancer Agents,"
Multiple sclerosis
Solid tumour/cancer
",2.06965174129353,-1.17471722913789,0.12005393203849,55.5924132637691,1.31878596712736,0.093620338476092,0.27,-0.4229775379967,0.663844175268681
DB00896,Rimexolone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Glucocorticoids,"
Arthritis
",2.06965174129353,-1.17618175711062,0.119761126407894,55.5924132637691,1.3997960025367,0.080787207618782,0.27,-0.4229775379967,0.663844175268681
DB01013,Clobetasol propionate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Hormones,,2.04228855721393,-1.01263117070623,0.155618182680052,147.133768839593,1.69878128314082,0.044680200743452,0.272,-0.389087638500105,0.651394341257535
DB01047,Fluocinonide,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Antiinflammatory Agents,"
Inflammation
",2.05223880597015,-1.05305471702116,0.146157957550901,100.292796892196,1.24338449968828,0.106863089685073,0.193,-1.72773866861562,0.957982456234857
DB01130,Prednicarbate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Antiinflammatory Agents,"
Inflammation
",2.06965174129353,-1.18051974575136,0.11889678088678,55.5924132637691,1.3802489130505,0.083755009258394,0.27,-0.4229775379967,0.663844175268681
DB01260,Desonide,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Antiinflammatory Agents,"
Atopic dermatitis
",2.06965174129353,-1.17101886321267,0.120795597523912,55.5924132637691,1.38760214975501,0.082629113245243,0.27,-0.4229775379967,0.663844175268681
DB01380,Cortisone acetate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Adrenals,,2.06965174129353,-1.20346690637098,0.114397845159506,55.5924132637691,1.44080394984132,0.074820038634591,0.27,-0.4229775379967,0.663844175268681
DB01384,Paramethasone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,Antiinflammatory Agents,"
Diabetic macular edema
Inflammation
",2.06965174129353,-1.17458461691545,0.120080470321181,55.5924132637691,1.44633922133191,0.074041040007937,0.27,-0.4229775379967,0.663844175268681
DB01395,Drospirenone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Contraceptive Agents,"
Contraception
",1.98507462686567,-0.957045798897735,0.169272069535136,200.860748812385,2.00598221244644,0.022429072910241,0.174,-2.04969271383327,0.979802786758828
DB02210,"Hexane-1,6-Diol",Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,experimental,,,2.00746268656716,-0.60532909275273,0.272480177291919,138.809573073611,0.625641448721032,0.265775072818908,0.306,0.187040652942013,0.425814379457922
DB04630,Aldosterone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"experimental,investigational",Antihypertensive Agents,"
Hypertension
",2.06965174129353,-1.21788824055148,0.111633222764386,96.6033523727243,1.38701002520137,0.08271935293931,0.189,-1.79551846760881,0.963714433460939
DB05423,ORG-34517,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Dioxoles,"
Depression
",2.06965174129353,-1.191057702307,0.116815466635191,55.5924132637691,1.37156362567593,0.085099661913417,0.27,-0.4229775379967,0.663844175268681
DB06781,Difluprednate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,"Corticosteroids, potent (group III)","
Ocular pain
",2.06965174129353,-1.13521236362436,0.128143175238253,55.5924132637691,1.37153997323045,0.085103345735453,0.27,-0.4229775379967,0.663844175268681
DB08867,Ulipristal,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Emergency contraceptives,"
Contraception
",1.98507462686567,-1.20592040491998,0.113924091044616,159.849809703434,2.00228987425393,0.022626782202939,0.182,-1.91413311584689,0.972198425437427
DB08906,Fluticasone furoate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,,2.06965174129353,-0.667630346307087,0.252184790922439,141.96551636419,1.34593433352572,0.089161847507557,0.189,-1.79551846760881,0.963714433460939
DB09095,Difluocortolone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational,withdrawn","Corticosteroids, potent (group III)",,2.06467661691542,-1.36337655546397,0.086381932982597,96.1625384757299,2.06690981714256,0.019371326258636,0.1,-3.30361899520729,0.999522772735452
DB11921,Deflazacort,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational",Glucocorticoids,"
Duchenne dystrophy
",2.06965174129353,-1.18567710560665,0.117874919595276,55.5924132637691,1.39289952411031,0.081825088187689,0.27,-0.4229775379967,0.663844175268681
DB12637,Onapristone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Steroids,,2.06965174129353,-1.25585642076883,0.104584015587433,64.0176603745324,0.186714366019571,0.425942295865555,0.1,-3.30361899520729,0.999522772735452
DB13003,Cortivazol,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,investigational,Glucocorticoids,,2.06965174129353,-1.16512239207257,0.121984727062427,55.5924132637691,1.46239613106676,0.071816344517897,0.27,-0.4229775379967,0.663844175268681
DB13158,Clobetasone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,approved,"Corticosteroids, moderately potent (group II)",,2.06965174129353,-1.1902136540413,0.116981213961808,55.5924132637691,1.47387071025342,0.070258202623373,0.27,-0.4229775379967,0.663844175268681
DB13867,Fluticasone,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,experimental",Antiinflammatory Agents,"
Allergic rhinitis
",2.05223880597015,-0.072095545144696,0.471262935730614,190.941323077803,1.61388916623184,0.053275734495468,0.22,-1.27022502541158,0.897997757088304
DB14512,Mometasone furoate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational,vet_approved","Corticosteroids, potent (group III)",,2.06965174129353,-1.05057033663664,0.146727985426125,100.954577255236,1.40941070947739,0.079356879574536,0.236,-0.999105829438819,0.841128286237267
DB14538,Hydrocortisone aceponate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"experimental,vet_approved","Corticosteroids, potent (group III)",,2.03233830845771,-1.22065214188523,0.111108877583585,167.448698653869,1.37843739807948,0.084034141762597,0.254,-0.694096733969462,0.756189226668214
DB14539,Hydrocortisone acetate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,vet_approved",Aerosols,,2.03233830845771,-1.24521150548837,0.10652700723585,167.448698653869,1.41900209960977,0.077949201970205,0.254,-0.694096733969462,0.756189226668214
DB14540,Hydrocortisone butyrate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,vet_approved","Corticosteroids, moderately potent (group II)",,2.03233830845771,-1.25253935389837,0.105186698831025,167.448698653869,1.40423719472256,0.080124114707067,0.254,-0.694096733969462,0.756189226668214
DB14541,Hydrocortisone cypionate,Gordon et al.,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-020-2286-9/MediaObjects/41586_2020_2286_MOESM6_ESM.xlsx,"approved,investigational,vet_approved",Hormones,,2.03233830845771,-1.22638163461817,0.110027546943201,167.448698653869,1.39758084770918,0.081119486488919,0.254,-0.694096733969462,0.756189226668214
